Parça_Kodu,r_optimal,Q_optimal,SS_optimal,grid_r,grid_Q,ml_total_cost,ml_holding_cost,ml_ordering_cost,ml_stockout_cost,ml_service_level,ml_num_orders,ml_avg_inventory,r_eoq,Q_eoq,SS_eoq,eoq_total_cost,eoq_holding_cost,eoq_ordering_cost,eoq_stockout_cost,eoq_service_level,eoq_num_orders,eoq_avg_inventory,abs_saving,pct_saving,ABC,XYZ,Segment,Model_Grubu,champion,WAPE,sMAPE
Part-572,17825,1750,1229.2,18105,2489,596196.7440037748,310037.6025592667,16120.0,270039.1414445081,0.9822796324889763,190,3389.5448782455524,23839,795,7566.1,824391.1859789996,788356.1859789996,36035.0,0.0,1.0,428,8618.853488610319,228194.44197522476,27.680359258600536,B,X,BX,Global_ML,RandomForest,20.813779299749946,20.202133036141824
Part-573,1505,187,55.4,1581,217,51289.97472615463,19517.587307662914,3308.75,28463.63741849172,0.9721751445954127,155,260.60142424083654,2250,131,808.0,74699.31853427713,69846.81853427713,4852.5,0.0,1.0,228,932.604020250875,23409.343808122503,31.338095537485668,C,X,CX,Global_ML,RandomForest,22.57867359459892,27.616920190027034
Part-574,982,102,5.8,1065,146,459860.6018842619,178438.0196841844,16180.0,265242.5822000775,0.9614888443916902,190,140.5671049820298,2787,49,1915.0,2422702.774115125,2387782.774115125,34920.0,0.0,1.0,413,1881.0100699244235,1962842.1722308632,81.01869503772609,C,Z,CZ,Aralıklı_Croston,LightGBM,96.76317434334709,129.88975670400376
Part-575,326,210,27.9,325,285,4303.757646562573,2887.3519355921694,597.5,818.9057109704031,0.9808783051377647,28,158.16253289906496,617,101,407.5,8411.093033174457,7152.3430331744585,1258.75,0.0,1.0,60,391.788987114883,4107.335386611883,48.83236186322054,C,Z,CZ,Aralıklı_Croston,CatBoost,34.113836086449,39.790849495606565
Part-576,319,90,4.4,343,67,11258.463772286275,3059.8033713765244,2166.25,6032.41040090975,0.9643806347774356,100,72.87119953170159,1150,109,757.3,39735.72908737369,37886.97908737369,1848.75,0.0,1.0,86,902.3029514106884,28477.265315087418,71.66664855316891,C,Z,CZ,Aralıklı_Croston,Croston-SBA,248.41486714852917,181.9583219397134
Part-577,3199,994,156.5,3319,1304,208313.93094742866,94700.74506696398,11370.0,102243.1858804647,0.9874533852878027,178,984.2024288611605,8035,457,5391.3,555171.3235119277,530087.5735119277,25083.75,0.0,1.0,396,5509.074685638946,346857.39256449905,62.4775412336381,B,Y,BY,Global_ML,LightGBM,20.540803028710485,21.667248518080765
Part-578,391,60,1.4,425,58,105967.80502309573,26988.709499281955,2762.5,76216.59552381381,0.9488191959888456,129,61.31099929504188,1910,32,1396.0,686614.6190180907,681139.6190180907,5475.0,0.0,1.0,255,1547.3637486280818,580646.813994995,84.56662557307075,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,142.28833049577466
Part-579,253,174,0.0,281,246,9487.159527364738,4683.982766130315,1272.5,3530.676761234424,0.9663336247192827,29,100.44567606215294,382,85,190.7,10888.931063604967,8186.431063604968,2702.5,0.0,1.0,63,175.55393428557574,1401.7715362402287,12.873362206557568,C,Y,CY,Global_ML,XGBoost,35.860258753594124,48.47505800501767
Part-58,43741,7705,114.3,47593,6544,2965130.961056905,938806.9843270553,29010.0,1997313.9767298494,0.9488027194185731,112,7323.147341182614,91769,1856,50298.7,6563693.364349938,6436838.364349938,126855.0,0.0,1.0,493,50210.4442558023,3598562.403293033,54.82526686633893,A,Z,AZ,Global_ML,Croston-SBA,62.10963254214321,84.70689498976104
Part-580,647,135,0.0,729,143,35301.496200687834,9263.932087410049,2910.0,23127.56411327779,0.9464800690777558,137,122.2728892119524,1947,100,1344.5,108209.75933465222,104043.50933465222,4166.25,0.0,1.0,197,1373.2506208014875,72908.26313396438,67.37679076476499,C,Z,CZ,Aralıklı_Croston,CatBoost,93.09993798623857,122.8117823233981
Part-581,83,69,0.0,95,83,3706.259393453822,1658.6580657018021,1090.0,957.6013277520191,0.9595497910563247,25,37.12837258922053,179,59,91.1,6856.09670483947,5548.59670483947,1307.5,0.0,1.0,30,124.20303501037456,3149.8373113856474,45.942136568206394,C,Y,CY,Global_ML,Croston-SBA,39.425587467362924,51.857843054064
Part-582,12603,3747,2178.2,11372,4468,411827.366417355,311678.1585407536,26180.0,73969.20787660142,0.9934094951657496,158,5589.957790632779,27106,1885,17337.7,1117165.5146978444,1064635.5146978444,52530.0,0.0,1.0,319,19094.272173041572,705338.1482804894,63.136405393900795,B,Y,BY,Global_ML,RandomForest,33.316729014186286,50.73834068652331
Part-583,397,105,0.0,438,86,32866.59985012231,8015.467854440876,4660.0,20191.13199568143,0.9512602330359146,108,81.76212186017992,852,106,418.7,55774.84599573111,50917.34599573111,4857.5,0.0,1.0,113,519.3845604150715,22908.246145608806,41.07271967611018,C,Y,CY,Global_ML,Croston-SBA,27.964948548209602,27.572959609773974
Part-584,511,80,66.5,485,67,20263.580721813276,9205.996851237978,6813.75,4243.833870575302,0.9806253284607334,109,156.86229052483932,692,124,356.0,25004.89904979434,20531.14904979434,4473.75,0.0,1.0,71,349.8331706060198,4741.3183279810655,18.961557567336236,C,Y,CY,Global_ML,CatBoost,37.70011274162971,53.56584484403889
Part-585,1133,203,4.6,1231,169,18807.173443750497,4463.587187746032,2361.25,11982.336256004462,0.9453558685500493,110,197.12008424951568,2091,205,1020.4,27311.773489975923,24843.02348997592,2468.75,0.0,1.0,115,1097.11285505988,8504.600046225427,31.138952032341727,C,Y,CY,Global_ML,UstelDuzeltme,33.89971234143538,46.976066311765166
Part-586,904,174,31.0,952,131,23232.55312963353,6573.50039557377,8005.0,8654.052734059755,0.9571983496141543,95,232.3514165384915,1585,311,813.3,31394.891112659727,26714.89111265973,4680.0,0.0,1.0,56,944.2827138000412,8162.337983026198,25.998937068250584,C,Y,CY,Global_ML,CatBoost,36.30874018510433,48.11298184052834
Part-587,60,12,0.2,65,9,48111.83450956733,22674.09215217619,8225.0,17212.742357391144,0.9583406904341347,97,12.596717862320105,112,11,54.5,119796.38055886634,110426.38055886634,9370.0,0.0,1.0,111,61.34798919937019,71684.54604929901,59.838657658003434,C,Y,CY,Aralıklı_Croston,RandomForest,10.115891232829489,9.846746305757165
Part-588,1454,217,0.1,1586,218,63187.55472763597,18190.411865313952,5697.5,39299.64286232202,0.948036696642389,133,219.43019244417206,2905,166,1621.1,138272.27123267812,130422.27123267816,7850.0,0.0,1.0,183,1573.2785099914852,75084.71650504215,54.30207794785774,C,Y,CY,Global_ML,Croston-SBA,50.30984996738421,61.45477496862918
Part-589,870,92,4.0,945,130,487979.0155159411,190921.63037376932,8070.0,288987.3851421718,0.9536638871066352,188,113.12981421186153,1851,30,998.1,1747822.8173233524,1721762.8173233524,26060.0,0.0,1.0,608,1020.2233621164554,1259843.8018074115,72.08075036671961,C,Z,CZ,Global_ML,HareketliOrtalama,49.0752688172043,66.32032077968267
Part-59,67604,12267,3413.4,70026,13755,3973915.0881168246,2086409.2570146886,23980.0,1863525.8311021365,0.9686613089736517,144,18331.35872347648,114824,2410,49635.4,6797974.262185721,6671794.262185721,126180.0,0.0,1.0,770,58618.918382462616,2824059.174068896,41.54265763814307,A,Y,AY,Global_ML,LightGBM,18.852934646896685,18.786090120889366
Part-590,1362,234,0.0,1488,205,46759.88108896665,13834.084746880679,4947.5,27978.29634208597,0.9468935068074954,115,221.2278397216307,3311,211,1742.3,136391.18245257757,130568.68245257759,5822.5,0.0,1.0,135,2087.989779070599,89631.30136361092,65.71634599236297,C,Y,CY,Global_ML,Croston-SBA,67.81056966369252,81.01994974120763
Part-591,122,79,4.2,128,112,8268.502140770363,4133.414688658138,2580.0,1555.0874521122237,0.9817635021161066,30,51.77148543652697,251,73,130.1,16736.25030409214,13926.25030409214,2810.0,0.0,1.0,33,174.42785665374257,8467.748163321778,50.59525287603609,C,Y,CY,Global_ML,RandomForest,25.5065581814799,24.18483512976788
Part-592,569,105,0.0,627,86,25100.70013703138,7130.133387060683,4620.0,13350.566749970696,0.9479018161468463,108,96.78108320928052,1126,107,652.0,50856.525055815546,46066.525055815546,4790.0,0.0,1.0,112,625.2853842369984,25755.824918784165,50.644091177124054,C,Y,CY,Aralıklı_Croston,XGBoost,18.51262428203942,17.752570230793594
Part-593,12960,1868,79.1,14052,1932,659117.5118228697,206697.66540081226,17580.0,434839.8464220575,0.9466168791162792,136,1983.944604423778,20836,781,8902.0,950512.0173389169,906022.0173389169,44490.0,0.0,1.0,345,8696.264127140099,291394.50551604724,30.656582999533704,B,Y,BY,Global_ML,HareketliOrtalama,14.36513484077572,14.491767627317728
Part-594,599,118,5.8,647,89,11325.767211563438,2929.875240400805,2163.75,6232.1419711626295,0.9527702257343226,101,111.11143625803247,1096,135,558.0,17403.736946314697,15424.986946314695,1978.75,0.0,1.0,92,584.9711380993709,6077.969734751259,34.92336015822332,C,Y,CY,Global_ML,XGBoost,50.19092058809078,56.45732160259935
Part-595,1321,202,86.4,1347,265,74840.50711017658,33886.21450145205,14955.0,25999.29260872452,0.9807902144484117,176,286.5777533773444,2108,238,788.3,139387.78183498187,126432.78183498187,12955.0,0.0,1.0,153,1069.2496374879643,64547.27472480529,46.30769919362186,C,X,CX,Global_ML,CatBoost,30.37443299664423,28.301139763020828
Part-596,98,23,0.0,107,15,50328.76648397503,13905.458905491807,7265.0,29158.307578483225,0.9467094861647395,84,19.09588979582808,260,24,146.0,135823.88441966847,128453.88441966851,7370.0,0.0,1.0,85,176.40131385777318,85495.11793569344,62.94556977293533,C,Y,CY,Aralıklı_Croston,Croston-SBA,74.66174661746618,92.74880085552014
Part-597,832,179,107.4,790,155,28173.065707187296,16936.687684419252,4762.5,6473.878022768042,0.9887302807987008,114,277.49958521623086,1578,180,800.3,66778.31524784428,61988.31524784428,4790.0,0.0,1.0,115,1015.6491097934282,38605.24954065698,57.8110564745091,C,Y,CY,Global_ML,LightGBM,81.00289709864757,100.4717158937612
Part-598,486,86,50.5,475,65,16185.225246103084,7947.405942914539,4085.0,4152.81930318854,0.9722852866695281,98,144.59082800109417,1137,108,774.9,47048.00858519404,43708.00858519404,3340.0,0.0,1.0,80,795.199993180982,30862.783339090955,65.59849028084781,C,Z,CZ,Aralıklı_Croston,CatBoost,93.38820421654411,138.48950909571442
Part-599,8388,1476,1035.5,8021,1576,1314271.7257324436,917038.5909953378,8756.25,388476.8847371059,0.9845990296027824,140,2636.5229922596372,12962,277,5928.1,2299372.233526689,2251825.983526689,47546.25,0.0,1.0,772,6474.090663613054,985100.5077942454,42.84215028044137,B,Y,BY,Global_ML,RandomForest,29.034242805701883,42.902895168955844
Part-6,121786,12571,3964.0,128533,17673,2141869.2230434665,967710.4155363024,31610.0,1142548.8075071643,0.9693367225876599,186,20229.92113690018,179596,4233,58888.9,3456888.3244714653,3360028.3244714653,96860.0,0.0,1.0,575,70241.16608700351,1315019.1014279989,38.04054334410865,A,X,AX,Yüksek_Hacim_Ayrı,XGBoost,10.923066315570354,10.810647635343178
Part-60,102913,9738,11195.3,100056,13758,3256506.543059506,2175542.938303887,22927.5,1058036.10475562,0.9803791907264363,184,26552.901395588146,147106,2445,55165.8,5420810.397770327,5327382.897770327,93427.5,0.0,1.0,758,65021.687363855155,2164303.8547108206,39.925835731148915,A,X,AX,Global_ML,LightGBM,26.79246477355091,26.16513803301298
Part-600,804,153,0.0,878,121,80683.3142731749,18965.388208383167,8985.0,52732.926064791725,0.9504797921642381,104,140.97557867103723,1870,123,1299.9,166203.43014166522,154463.43014166522,11740.0,0.0,1.0,137,1148.1743061873763,85520.11586849032,51.45508476906666,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,100.0,123.93507165143728
Part-601,934,99,14.4,1003,138,442010.92664274137,163635.79978454256,11921.25,266453.87685819884,0.9594549612241948,186,131.72423413363458,2292,42,1462.8,1799231.9989571306,1769966.9989571306,29265.0,0.0,1.0,457,1424.7954768236436,1357221.0723143893,75.43335562623723,C,Z,CZ,Aralıklı_Croston,RandomForest,66.51939011271763,95.12032677902386
Part-602,1243,204,145.5,1197,165,45724.961952003745,29638.647304833372,2173.75,13912.564647170375,0.978497076069106,105,378.0806213973978,2998,121,1707.1,165704.26413367293,161964.26413367293,3740.0,0.0,1.0,183,2066.0709983834267,119979.30218166919,72.40568177828085,C,Z,CZ,Aralıklı_Croston,CatBoost,98.82963395181076,122.81927907120942
Part-603,1441,225,7.3,1564,215,76096.54135508649,23521.376160067848,5367.5,47207.66519501863,0.9573718122418363,126,244.7084494389081,2730,158,1383.2,146335.33285545037,138350.33285545037,7985.0,0.0,1.0,188,1439.3501129364377,70238.79150036388,47.99851828658876,C,Y,CY,Global_ML,RandomForest,31.794225566482254,33.70424007362458
Part-604,273,52,27.1,268,53,191659.3980424773,116309.61501037795,10785.0,64564.78303209933,0.9720207100796744,129,86.88837657400482,485,28,273.0,396149.11613454425,375499.11613454425,20650.0,0.0,1.0,248,280.5142859684737,204489.71809206696,51.61938011812099,C,Y,CY,Global_ML,CatBoost,9.785791357316818,9.082498410635093
Part-605,448,86,9.2,479,66,23712.97291511158,8846.926854777255,6476.25,8389.796060334324,0.9677345624831698,102,88.71234036035995,1071,101,690.3,76000.40268779288,70274.15268779288,5726.25,0.0,1.0,90,704.6723290595523,52287.42977268131,68.79888516838038,C,Z,CZ,Aralıklı_Croston,LightGBM,57.91920225080906,78.11632257661834
Part-606,261,54,4.0,280,39,13735.184968131765,3303.274100649725,4077.5,6354.41086748204,0.9606328166919995,95,49.91891080095938,529,66,366.1,24223.038654755095,20770.538654755095,3452.5,0.0,1.0,81,313.88332751153195,10487.85368662333,43.29701915644888,C,Z,CZ,Aralıklı_Croston,LightGBM,62.54462729314201,81.59638781927154
Part-607,1099,157,132.7,1054,207,182257.03972224312,119248.20531858543,10845.0,52163.834403657704,0.9867789695494832,173,323.6068152446896,2159,106,1073.2,511775.79484060005,495489.54484060005,16286.25,0.0,1.0,262,1344.6222789226076,329518.7551183569,64.38732711479453,C,Y,CY,Global_ML,LightGBM,50.737417903082616,58.41067252000126
Part-608,546,69,0.0,599,82,305187.0801493242,77317.8310672136,6750.0,221119.2490821106,0.9439961914002797,157,74.18311949652083,2316,35,1578.5,1890580.804122251,1876508.304122251,14072.5,0.0,1.0,328,1800.428670068374,1585393.7239729268,83.85749609411619,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,155.36398467432952,150.30679010598632
Part-609,1173,177,0.0,1290,253,221859.53828712288,57994.96398467817,16165.0,147699.57430244467,0.9563327183306665,189,188.8358495768348,2522,139,1350.2,473245.4677274904,451730.46772749035,21515.0,0.0,1.0,253,1470.867482142035,251385.92944036753,53.11956407052659,C,Y,CY,Global_ML,RandomForest,19.74793661085732,18.83525082637264
Part-61,40930,13603,1041.7,43515,17095,29597289.476338096,13740546.45623818,21210.0,15835533.020099923,0.9798362772978042,168,13131.738068597106,85277,758,45788.8,52598447.87219672,52206655.37219672,391792.5,0.0,1.0,3120,49893.512311801875,23001158.395858623,43.72972839758818,A,Y,AY,Global_ML,LightGBM,28.465623817596224,44.64242904941278
Part-610,964,186,9.8,1041,143,23498.595244539458,6251.028385457374,6622.5,10625.06685908208,0.9558250440070705,103,174.79917859180824,1970,276,945.5,46801.43922035072,42147.68922035072,4653.75,0.0,1.0,72,1178.587106147185,23302.843975811265,49.79087046040769,C,Y,CY,Global_ML,Croston-SBA,25.52391187533584,25.88398550129264
Part-611,256,40,36.8,239,33,58911.254181943616,33665.88659141339,9480.0,15765.367590530237,0.9820407854958676,110,70.90642113537726,704,43,454.1,254064.48809386976,245129.48809386982,8935.0,0.0,1.0,104,516.2868551905751,195153.23391192616,76.81247992431845,C,Z,CZ,Aralıklı_Croston,CatBoost,91.48850485074934,131.05408137138008
Part-612,387,369,51.5,366,320,2870.673774881202,1667.292605852076,1065.0,138.38116902912535,0.992494847667802,17,277.88210097534613,391,281,212.1,3034.9279397557657,1435.8277281789117,1413.75,185.35021157685435,0.989984668237365,23,239.30462136315197,164.25416487456368,5.412127343220609,C,Y,CY,Global_ML,CatBoost,47.07084886647248,56.005163440446395
Part-613,695,117,5.8,752,103,382141.9710292845,135574.2593644127,10070.0,236497.71166487184,0.9522449453686512,117,112.20133085153536,1977,44,1325.7,1634867.2808277966,1606782.2808277966,28085.0,0.0,1.0,327,1329.7738902851584,1252725.3097985121,76.62550498681513,C,Z,CZ,Aralıklı_Croston,Croston-SBA,297.0950565453435,177.9940056573582
Part-614,605,600,6.2,653,817,3321.2749981570328,2143.9209759973523,617.5,559.8540221596807,0.9868333062063014,29,357.3201626662253,1767,343,1210.9,9346.918250227149,8259.418250227149,1087.5,0.0,1.0,51,1376.5697083711916,6025.643252070116,64.46663050598181,C,Z,CZ,Aralıklı_Croston,LightGBM,51.98845171293257,75.09378593391519
Part-615,472,122,33.4,478,94,16011.293562803485,5607.911464863254,6487.5,3915.8820979402312,0.9823512862784215,102,136.80101736051967,769,199,344.4,23080.52780102901,19030.52780102901,4050.0,0.0,1.0,64,464.2362099330867,7069.234238225525,30.62856403964191,C,X,CX,Global_ML,RandomForest,14.968504072432124,14.973353901385025
Part-616,1591,176,2.7,1733,238,857299.876179367,399367.2123003497,11415.0,446517.66387901735,0.9600837800100592,178,232.14866890135357,2912,50,1301.5,2482417.097625316,2440465.847625316,41951.25,0.0,1.0,658,1418.6214605903801,1625117.2214459493,65.46511555211809,C,Y,CY,Global_ML,RandomForest,70.97513516452773,91.31194297348313
Part-617,318,50,36.9,307,42,248549.22993198707,180818.11249899538,4417.5,63313.61743299172,0.9654527412070248,106,100.45450694388632,375,15,137.9,253118.15324916056,237453.11631253065,15195.0,470.0369366299169,0.9997456817947414,367,131.9183979514059,4568.923317173496,1.8050555673405255,C,Y,CY,Global_ML,CatBoost,19.971760338839424,22.210772328597216
Part-618,768,121,47.6,786,108,81165.64803341117,34630.54433084767,10190.0,36345.1037025635,0.9730741583437703,119,161.781730915137,1974,103,1338.8,298846.96339916333,286551.96339916333,12295.0,0.0,1.0,145,1338.6700536079293,217681.31536575215,72.84039726881882,C,Z,CZ,Aralıklı_Croston,CatBoost,53.1148427647374,67.2928832760188
Part-619,1290,156,81.1,1319,181,41097.38718759157,19977.308563497434,3312.5,17807.57862409415,0.9786581811082218,156,244.9027926541015,1838,108,769.3,65539.44924493859,60646.949244938594,4892.5,0.0,1.0,230,743.4738863259952,24442.062057347015,37.29366410450054,C,X,CX,Global_ML,CatBoost,41.48017185910749,45.15641585261416
Part-62,113820,10731,11719.6,111382,15315,3514696.2304038303,2006395.4228999787,46230.0,1462070.8075038514,0.977373053714113,185,29102.995348209457,164558,3877,67261.9,5228550.08937997,5097615.08937997,130935.0,0.0,1.0,532,73941.490565583,1713853.8589761397,32.77875949696368,A,X,AX,Global_ML,LightGBM,19.063026931544012,22.538162120694384
Part-620,188,105,0.0,205,81,26716.097441685095,7653.145286808127,6765.0,12297.952154876966,0.9792402302758481,105,70.24508015486234,1615,167,1215.7,170443.5173301933,166097.2673301933,4346.25,0.0,1.0,67,1524.5386595788982,143727.41988850822,84.32554205629947,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,99.99999999999999,137.44603788591755
Part-621,1149,125,8.0,1245,171,279288.74833066564,87035.29745928437,3842.5,188410.95087138136,0.9637581492025978,180,171.8234195088639,1929,43,881.5,449697.0419196376,438083.2919196376,11613.75,0.0,1.0,549,864.8556556326488,170408.29358897195,37.89402146421602,C,Y,CY,Global_ML,RandomForest,13.223689515147823,13.539898004992498
